Names,Oat,Broken,Rye,Wheat,BarleyGreen,Cleaved,Skinned,folder,ccolor
5c2f36294162bb128cfac5ff,,,False,,True,,,ff,Green
5c2f36294162bb128cfac600,,,False,,True,,,00,Green
5c2f36294162bb128cfac601,,,False,,True,,,01,Red
5c2f36294162bb128cfac602,,,False,,True,,,02,Green
5c2f36294162bb128cfac603,,,False,,True,,,03,Green
5c2f36294162bb128cfac604,,,False,,True,,,04,Green
5c2f36294162bb128cfac605,,,False,,True,,,05,Green
5c2f36294162bb128cfac606,,,False,,True,,,06,Green
5c2f36294162bb128cfac607,,,False,,True,,,07,Green
5c2f36294162bb128cfac608,,,False,,True,,,08,Green
5c2f36294162bb128cfac609,,,False,,True,,,09,Green
5c2f36294162bb128cfac60a,,,False,,True,,,0a,Green
5c2f36294162bb128cfac60b,,,False,,True,,,0b,Green
5c2f36294162bb128cfac60c,,,False,,True,,,0c,Green
5c2f36294162bb128cfac60d,,,False,,True,,,0d,Green
5c2f36294162bb128cfac60e,,,False,,True,,,0e,Green
5c2f36294162bb128cfac60f,,,False,,True,,,0f,Green
5c2f36294162bb128cfac610,,,False,,True,,,10,Green
5c2f36294162bb128cfac611,,,False,,True,,,11,Green
5c2f36294162bb128cfac612,,,False,,True,,,12,Green
5c2f36294162bb128cfac613,,,False,,True,,,13,Green
5c2f36294162bb128cfac614,,,False,,True,,,14,Green
5c2f36294162bb128cfac615,,,False,,True,,,15,Green
5c2f36294162bb128cfac616,,,False,,True,,,16,Green
5c2f36294162bb128cfac617,,,False,,True,,,17,Green
5c2f36294162bb128cfac618,,,False,,True,,,18,Green
5c2f36294162bb128cfac619,,,False,,True,,,19,Green
5c2f36294162bb128cfac61a,,,False,,True,,,1a,Green
5c2f36294162bb128cfac61b,,,False,,True,,,1b,Green
5c2f36294162bb128cfac61c,,,False,,True,,,1c,Green
5c2f36294162bb128cfac61d,,,False,,True,,,1d,Green
5c2f36294162bb128cfac61e,,,False,,True,,,1e,Green
5c2f36294162bb128cfac61f,,,False,,True,,,1f,Green
5c2f36294162bb128cfac620,,,False,,True,,,20,Green
5c2f36294162bb128cfac621,,,False,,True,,,21,Green
5c2f36294162bb128cfac622,,,False,,True,,,22,Green
5c2f36294162bb128cfac623,,,False,,True,,,23,Green
5c2f36294162bb128cfac624,,,False,,True,,,24,Green
5c2f36294162bb128cfac625,,,False,,True,,,25,Green
5c2f36294162bb128cfac626,,,False,,True,,,26,Green
5c2f36294162bb128cfac627,,,False,,True,,,27,Green
5c2f36294162bb128cfac628,,,False,,True,,,28,Green
5c2f36294162bb128cfac629,,,False,,True,,,29,Red
5c2f36294162bb128cfac62a,,,False,,True,,,2a,Green
5c2f36294162bb128cfac62b,,,False,,True,,,2b,Green
5c2f36294162bb128cfac62c,,,False,,True,,,2c,Green
5c2f36294162bb128cfac62d,,,False,,True,,,2d,Green
5c2f36294162bb128cfac62e,,,False,,True,,,2e,Green
5c2f36294162bb128cfac62f,,,False,,True,,,2f,Green
5c2f36294162bb128cfac630,,,False,,True,,,30,Green
5c2f36294162bb128cfac631,,,False,,True,,,31,Green
5c2f36294162bb128cfac632,,,False,,True,,,32,Green
5c2f36294162bb128cfac633,,,False,,True,,,33,Green
5c2f36294162bb128cfac634,,,False,,True,,,34,Green
5c2f36294162bb128cfac635,,,False,,True,,,35,Green
5c2f36294162bb128cfac636,,,False,,True,,,36,Green
5c2f36294162bb128cfac637,,,False,,True,,,37,Green
5c2f36294162bb128cfac638,,,False,,True,,,38,Green
5c2f36294162bb128cfac639,,,False,,True,,,39,Green
5c2f36294162bb128cfac63a,,,False,,True,,,3a,Green
5c2f36294162bb128cfac63b,,,False,,True,,,3b,Green
5c2f36294162bb128cfac63c,,,False,,True,,,3c,Green
5c2f36294162bb128cfac63d,,,False,,True,,,3d,Green
5c2f36294162bb128cfac63e,,,False,,True,,,3e,Green
5c2f36294162bb128cfac63f,,,False,,True,,,3f,Green
5c2f36294162bb128cfac640,,,False,,True,,,40,Green
5c2f36294162bb128cfac641,,,False,,True,,,41,Green
5c2f36294162bb128cfac642,,,False,,True,,,42,Green
5c2f36294162bb128cfac643,,,False,,True,,,43,Green
5c2f36294162bb128cfac644,,,False,,True,,,44,Green
5c2f36294162bb128cfac645,,,False,,True,,,45,Green
5c2f36294162bb128cfac646,,,False,,True,,,46,Green
5c2f36294162bb128cfac647,,,False,,True,,,47,Green
5c2f36294162bb128cfac648,,,False,,True,,,48,Green
5c2f36294162bb128cfac649,,,False,,True,,,49,Green
5c2f36294162bb128cfac64a,,,False,,True,,,4a,Green
5c2f36294162bb128cfac64b,,,False,,True,,,4b,Green
5c2f36294162bb128cfac64c,,,False,,True,,,4c,Green
5c2f36294162bb128cfac64d,,,False,,True,,,4d,Green
5c2f36294162bb128cfac64e,,,False,,True,,,4e,Green
5c2f36294162bb128cfac64f,,,False,,True,,,4f,Green
5c2f36294162bb128cfac650,,,False,,True,,,50,Green
5c2f36294162bb128cfac651,,,False,,True,,,51,Green
5c2f36294162bb128cfac652,,,False,,True,,,52,Green
5c2f36294162bb128cfac653,,,False,,True,,,53,Green
5c2f36294162bb128cfac654,,,False,,True,,,54,Green
5c2f36294162bb128cfac655,,,False,,True,,,55,Green
5c2f36294162bb128cfac656,,,False,,True,,,56,Green
5c2f36294162bb128cfac657,,,False,,True,,,57,Green
5c2f36294162bb128cfac658,,,False,,True,,,58,Green
5c2f36294162bb128cfac659,,,False,,True,,,59,Green
5c2f36294162bb128cfac65a,,,False,,True,,,5a,Green
5c2f36294162bb128cfac65b,,,False,,True,,,5b,Green
5c2f36294162bb128cfac65c,,,False,,True,,,5c,Green
5c2f36294162bb128cfac65d,,,False,,True,,,5d,Green
5c2f36294162bb128cfac65e,,,False,,True,,,5e,Green
5c2f36294162bb128cfac65f,,,False,,True,,,5f,Green
5c2f36294162bb128cfac660,,,False,,True,,,60,Green
5c2f36294162bb128cfac661,,,False,,True,,,61,Green
5c2f36294162bb128cfac662,,,False,,True,,,62,Green
5c2f36294162bb128cfac663,,,False,,True,,,63,Green
5c2f36294162bb128cfac664,,,False,,True,,,64,Green
5c2f36294162bb128cfac665,,,False,,True,,,65,Green
5c2f36294162bb128cfac666,,,False,,True,,,66,Red
5c2f36294162bb128cfac667,,,False,,True,,,67,Green
5c2f36294162bb128cfac668,,,False,,True,,,68,Green
5c2f36294162bb128cfac669,,,False,,True,,,69,Green
5c2f36294162bb128cfac66a,,,False,,True,,,6a,Green
5c2f36294162bb128cfac66b,,,False,,True,,,6b,Green
5c2f36294162bb128cfac66c,,,False,,True,,,6c,Green
5c2f36294162bb128cfac66d,,,False,,True,,,6d,Green
5c2f36294162bb128cfac66e,,,False,,True,,,6e,Blue
5c2f36294162bb128cfac66f,,,False,,True,,,6f,Blue
5c2f36294162bb128cfac670,,,False,,True,,,70,Blue
5c2f36294162bb128cfac671,,,False,,True,,,71,Blue
5c2f36294162bb128cfac672,,,False,,True,,,72,Green
5c2f36294162bb128cfac673,,,False,,True,,,73,Green
5c2f36294162bb128cfac674,,,False,,True,,,74,Green
5c2f36294162bb128cfac675,,,False,,True,,,75,Green
5c2f36294162bb128cfac676,,,False,,True,,,76,Green
5c2f36294162bb128cfac677,,,False,,True,,,77,Green
5c2f36294162bb128cfac678,,,False,,True,,,78,Green
5c2f36294162bb128cfac679,,,False,,True,,,79,Green
5c2f36294162bb128cfac67a,,,False,,True,,,7a,Red
5c2f36294162bb128cfac67b,,,False,,True,,,7b,Green
5c2f36294162bb128cfac67c,,,False,,True,,,7c,Green
5c2f36294162bb128cfac67d,,,False,,True,,,7d,Green
5c2f36294162bb128cfac67e,,,False,,True,,,7e,Green
5c2f36294162bb128cfac67f,,,False,,True,,,7f,Green
5c2f36294162bb128cfac680,,,False,,True,,,80,Green
5c2f36294162bb128cfac681,,,False,,True,,,81,Green
5c2f36294162bb128cfac682,,,False,,True,,,82,Green
5c2f36294162bb128cfac683,,,False,,True,,,83,Green
5c2f36294162bb128cfac684,,,False,,True,,,84,Green
5c2f36294162bb128cfac685,,,False,,True,,,85,Green
5c2f36294162bb128cfac686,,,False,,True,,,86,Green
5c2f36294162bb128cfac687,,,False,,True,,,87,Blue
5c2f36294162bb128cfac688,,,False,,True,,,88,Red
5c2f36294162bb128cfac689,,,False,,True,,,89,Green
5c2f36294162bb128cfac68a,,,False,,True,,,8a,Green
5c2f36294162bb128cfac68b,,,False,,True,,,8b,Green
5c2f36294162bb128cfac68c,,,False,,True,,,8c,Green
5c2f36294162bb128cfac68d,,,False,,True,,,8d,Red
5c2f36294162bb128cfac68e,,,False,,True,,,8e,Blue
5c2f36294162bb128cfac68f,,,False,,True,,,8f,Green
5c2f36294162bb128cfac690,,,False,,True,,,90,Green
5c2f36294162bb128cfac691,,,False,,True,,,91,Red
5c2f36294162bb128cfac692,,,False,,True,,,92,Green
5c2f36294162bb128cfac693,,,False,,True,,,93,Green
5c2f36294162bb128cfac694,,,False,,True,,,94,Green
5c2f36294162bb128cfac695,,,False,,True,,,95,Green
5c2f36294162bb128cfac696,,,False,,True,,,96,Green
5c2f36294162bb128cfac697,,,False,,True,,,97,Green
5c2f36294162bb128cfac698,,,False,,True,,,98,Red
5c2f36294162bb128cfac699,,,False,,True,,,99,Green
5c2f36294162bb128cfac69a,,,False,,True,,,9a,Green
5c2f36294162bb128cfac69b,,,False,,True,,,9b,Green
5c2f36294162bb128cfac69c,,,False,,True,,,9c,Green
5c2f36294162bb128cfac69d,,,False,,True,,,9d,Green
5c2f36294162bb128cfac69e,,,False,,True,,,9e,Green
5c2f36294162bb128cfac69f,,,False,,True,,,9f,Green
5c2f36294162bb128cfac6a0,,,False,,True,,,a0,Green
5c2f36294162bb128cfac6a1,,,False,,True,,,a1,Green
5c2f36294162bb128cfac6a2,,,False,,True,,,a2,Blue
5c2f36294162bb128cfac6a3,,,False,,True,,,a3,Blue
5c2f36294162bb128cfac6a4,,,False,,True,,,a4,Green
5c2f36294162bb128cfac6a5,,,False,,True,,,a5,Green
5c2f36294162bb128cfac6a6,,,False,,True,,,a6,Green
5c2f36294162bb128cfac6a7,,,False,,True,,,a7,Green
5c2f36294162bb128cfac6a8,,,False,,True,,,a8,Green
5c2f36294162bb128cfac6a9,,,False,,True,,,a9,Green
5c2f36294162bb128cfac6aa,,,False,,True,,,aa,Green
5c2f36294162bb128cfac6ab,,,False,,True,,,ab,Green
5c2f36294162bb128cfac6ac,,,False,,True,,,ac,Green
5c2f36294162bb128cfac6ad,,,False,,True,,,ad,Green
5c2f36294162bb128cfac6ae,,,False,,True,,,ae,Green
5c2f36294162bb128cfac6af,,,False,,True,,,af,Green
5c2f36294162bb128cfac6b0,,,False,,True,,,b0,Green
5c2f36294162bb128cfac6b1,,,False,,True,,,b1,Green
5c2f36294162bb128cfac6b2,,,False,,True,,,b2,Green
5c2f36294162bb128cfac6b3,,,False,,True,,,b3,Green
5c2f36294162bb128cfac6b4,,,False,,True,,,b4,Green
5c2f36294162bb128cfac6b5,,,False,,True,,,b5,Green
5c2f36294162bb128cfac6b6,,,False,,True,,,b6,Green
5c2f36294162bb128cfac6b7,,,False,,True,,,b7,Green
5c2f36294162bb128cfac6b8,,,False,,True,,,b8,Green
5c2f36294162bb128cfac6b9,,,False,,True,,,b9,Green
5c2f36294162bb128cfac6ba,,,False,,True,,,ba,Green
5c2f36294162bb128cfac6bb,,,False,,True,,,bb,Green
5c2f36294162bb128cfac6bc,,,False,,True,,,bc,Green
5c2f36294162bb128cfac6bd,,,False,,True,,,bd,Red
5c2f36294162bb128cfac6be,,,False,,True,,,be,Green
5c2f36294162bb128cfac6bf,,,False,,True,,,bf,Green
5c2f36294162bb128cfac6c0,,,False,,True,,,c0,Red
5c2f36294162bb128cfac6c1,,,False,,True,,,c1,Blue
5c2f36294162bb128cfac6c2,,,False,,True,,,c2,Green
5c2f36294162bb128cfac6c3,,,False,,True,,,c3,Green
5c2f36294162bb128cfac6c4,,,False,,True,,,c4,Green
5c2f36294162bb128cfac6c5,,,False,,True,,,c5,Green
5c2f36294162bb128cfac6c6,,,False,,True,,,c6,Green
5c2f36294162bb128cfac6c7,,,False,,True,,,c7,Red
5c2f36294162bb128cfac6c8,,,False,,True,,,c8,Green
5c2f36294162bb128cfac6c9,,,False,,True,,,c9,Green
5c2f36294162bb128cfac6ca,,,False,,True,,,ca,Green
5c2f36294162bb128cfac6cb,,,False,,True,,,cb,Green
5c2f36294162bb128cfac6cc,,,False,,True,,,cc,Green
5c2f36294162bb128cfac6cd,,,False,,True,,,cd,Green
5c2f36294162bb128cfac6ce,,,False,,True,,,ce,Blue
5c2f36294162bb128cfac6cf,,,False,,True,,,cf,Blue
5c2f36294162bb128cfac6d0,,,False,,True,,,d0,Green
5c2f36294162bb128cfac6d1,,,False,,True,,,d1,Green
5c2f36294162bb128cfac6d2,,,False,,True,,,d2,Green
5c2f36294162bb128cfac6d3,,,False,,True,,,d3,Green
5c2f36294162bb128cfac6d4,,,False,,True,,,d4,Green
5c2f36294162bb128cfac6d5,,,False,,True,,,d5,Green
5c2f36294162bb128cfac6d6,,,False,,True,,,d6,Green
5c2f36294162bb128cfac6d7,,,False,,True,,,d7,Green
5c2f36294162bb128cfac6d8,,,False,,True,,,d8,Green
5c2f36294162bb128cfac6d9,,,False,,True,,,d9,Green
5c2f36294162bb128cfac6da,,,False,,True,,,da,Green
5c2f36294162bb128cfac6db,,,False,,True,,,db,Green
5c2f36294162bb128cfac6dc,,,False,,True,,,dc,Green
5c2f36294162bb128cfac6dd,,,False,,True,,,dd,Green
5c2f36294162bb128cfac6de,,,False,,True,,,de,Green
5c2f36294162bb128cfac6df,,,False,,True,,,df,Green
5c2f36294162bb128cfac6e0,,,False,,True,,,e0,Green
5c2f36294162bb128cfac6e1,,,False,,True,,,e1,Green
5c2f36294162bb128cfac6e2,,,False,,True,,,e2,Green
5c2f36294162bb128cfac6e3,,,False,,True,,,e3,Green
5c2f36294162bb128cfac6e4,,,False,,True,,,e4,Green
5c2f36294162bb128cfac6e5,,,False,,True,,,e5,Green
5c2f36294162bb128cfac6e6,,,False,,True,,,e6,Green
5c2f36294162bb128cfac6e7,,,False,,True,,,e7,Green
5c2f36294162bb128cfac6e8,,,False,,True,,,e8,Green
5c2f36294162bb128cfac6e9,,,False,,True,,,e9,Green
5c2f36294162bb128cfac6ea,,,False,,True,,,ea,Green
5c2f36294162bb128cfac6eb,,,False,,True,,,eb,Green
5c2f36294162bb128cfac6ec,,,False,,True,,,ec,Green
5c2f36294162bb128cfac6ed,,,False,,True,,,ed,Green
5c2f36294162bb128cfac6ee,,,False,,True,,,ee,Green
5c2f36294162bb128cfac6ef,,,False,,True,,,ef,Blue
5c2f36294162bb128cfac6f0,,,False,,True,,,f0,Blue
5c2f36294162bb128cfac6f1,,,False,,True,,,f1,Green
5c2f36294162bb128cfac6f2,,,False,,True,,,f2,Green
5c2f36294162bb128cfac6f3,,,False,,True,,,f3,Green
5c2f36294162bb128cfac6f4,,,False,,True,,,f4,Green
5c2f36294162bb128cfac6f5,,,False,,True,,,f5,Green
5c2f36294162bb128cfac6f6,,,False,,True,,,f6,Green
5c2f36294162bb128cfac6f7,,,False,,True,,,f7,Green
5c2f36294162bb128cfac6f8,,,False,,True,,,f8,Green
5c2f36294162bb128cfac6f9,,,False,,True,,,f9,Green
5c2f36294162bb128cfac6fa,,,False,,True,,,fa,Green
5c2f36294162bb128cfac6fb,,,False,,True,,,fb,Green
5c2f36294162bb128cfac6fc,,,False,,True,,,fc,Green
5c2f36294162bb128cfac6fd,,,False,,True,,,fd,Green
5c2f36294162bb128cfac6fe,,,False,,True,,,fe,Green
5c2f36294162bb128cfac6ff,,,False,,True,,,ff,Red
5c2f36294162bb128cfac700,,,False,,True,,,00,Green
5c2f36294162bb128cfac701,,,False,,True,,,01,Green
5c2f36294162bb128cfac702,,,False,,True,,,02,Green
5c2f36294162bb128cfac703,,,False,,True,,,03,Green
5c2f36294162bb128cfac704,,,False,,True,,,04,Green
5c2f36294162bb128cfac705,,,False,,True,,,05,Green
5c2f36294162bb128cfac706,,,False,,True,,,06,Green
5c2f36294162bb128cfac707,,,False,,True,,,07,Green
5c2f36294162bb128cfac708,,,False,,True,,,08,Green
5c2f36294162bb128cfac709,,,False,,True,,,09,Green
5c2f36294162bb128cfac70a,,,False,,True,,,0a,Green
5c2f36294162bb128cfac70b,,,False,,True,,,0b,Green
5c2f36294162bb128cfac70c,,,False,,True,,,0c,Green
5c2f36294162bb128cfac70d,,,False,,True,,,0d,Green
5c2f36294162bb128cfac70e,,,False,,True,,,0e,Green
5c2f36294162bb128cfac70f,,,False,,True,,,0f,Green
5c2f36294162bb128cfac710,,,False,,True,,,10,Green
5c2f36294162bb128cfac711,,,False,,True,,,11,Green
5c2f36294162bb128cfac712,,,False,,True,,,12,Green
5c2f36294162bb128cfac713,,,False,,True,,,13,Green
5c2f36294162bb128cfac714,,,False,,True,,,14,Green
5c2f36294162bb128cfac715,,,False,,True,,,15,Green
5c2f36294162bb128cfac716,,,False,,True,,,16,Green
5c2f36294162bb128cfac717,,,False,,True,,,17,Green
5c2f36294162bb128cfac718,,,False,,True,,,18,Green
5c2f36294162bb128cfac719,,,False,,True,,,19,Green
5c2f36294162bb128cfac71a,,,False,,True,,,1a,Red
5c2f36294162bb128cfac71b,,,False,,True,,,1b,Green
5c2f36294162bb128cfac71c,,,False,,True,,,1c,Green
5c2f36294162bb128cfac71d,,,False,,True,,,1d,Green
5c2f36294162bb128cfac71e,,,False,,True,,,1e,Green
5c2f36294162bb128cfac71f,,,False,,True,,,1f,Green
5c2f36294162bb128cfac720,,,False,,True,,,20,Green
5c2f36294162bb128cfac721,,,False,,True,,,21,Green
5c2f36294162bb128cfac722,,,False,,True,,,22,Red
5c2f36294162bb128cfac723,,,False,,True,,,23,Green
5c2f36294162bb128cfac724,,,False,,True,,,24,Red
5c2f36294162bb128cfac725,,,False,,True,,,25,Green
5c2f36294162bb128cfac726,,,False,,True,,,26,Green
5c2f36294162bb128cfac727,,,False,,True,,,27,Red
5c2f36294162bb128cfac728,,,False,,True,,,28,Green
5c2f36294162bb128cfac729,,,False,,True,,,29,Green
5c2f36294162bb128cfac72a,,,False,,True,,,2a,Green
5c2f36294162bb128cfac72b,,,False,,True,,,2b,Green
5c2f36294162bb128cfac72c,,,False,,True,,,2c,Green
5c2f36294162bb128cfac72d,,,False,,True,,,2d,Green
5c2f36294162bb128cfac72e,,,False,,True,,,2e,Green
5c2f36294162bb128cfac72f,,,False,,True,,,2f,Green
5c2f36294162bb128cfac730,,,False,,True,,,30,Green
5c2f36294162bb128cfac731,,,False,,True,,,31,Green
5c2f36294162bb128cfac732,,,False,,True,,,32,Green
5c2f36294162bb128cfac733,,,False,,True,,,33,Green
5c2f36294162bb128cfac734,,,False,,True,,,34,Green
5c2f36294162bb128cfac735,,,False,,True,,,35,Green
5c2f36294162bb128cfac736,,,False,,True,,,36,Green
5c2f36294162bb128cfac737,,,False,,True,,,37,Green
5c2f36294162bb128cfac738,,,False,,True,,,38,Green
5c2f36294162bb128cfac739,,,False,,True,,,39,Blue
5c2f36294162bb128cfac73a,,,False,,True,,,3a,Green
5c2f36294162bb128cfac73b,,,False,,True,,,3b,Green
5c2f36294162bb128cfac73c,,,False,,True,,,3c,Green
5c2f36294162bb128cfac73d,,,False,,True,,,3d,Green
5c2f36294162bb128cfac73e,,,False,,True,,,3e,Green
5c2f36294162bb128cfac73f,,,False,,True,,,3f,Green
5c2f36294162bb128cfac740,,,False,,True,,,40,Green
5c2f36294162bb128cfac741,,,False,,True,,,41,Green
5c2f36294162bb128cfac742,,,False,,True,,,42,Green
5c2f36294162bb128cfac743,,,False,,True,,,43,Green
5c2f36294162bb128cfac744,,,False,,True,,,44,Green
5c2f36294162bb128cfac745,,,False,,True,,,45,Green
5c2f36294162bb128cfac746,,,False,,True,,,46,Green
5c2f36294162bb128cfac747,,,False,,True,,,47,Green
5c2f36294162bb128cfac748,,,False,,True,,,48,Red
5c2f36294162bb128cfac749,,,False,,True,,,49,Green
5c2f36294162bb128cfac74a,,,False,,True,,,4a,Green
5c2f36294162bb128cfac74b,,,False,,True,,,4b,Red
5c2f36294162bb128cfac74c,,,False,,True,,,4c,Green
5c2f36294162bb128cfac74d,,,False,,True,,,4d,Green
5c2f36294162bb128cfac74e,,,False,,True,,,4e,Green
5c2f36294162bb128cfac74f,,,False,,True,,,4f,Green
5c2f36294162bb128cfac750,,,False,,True,,,50,Green
5c2f36294162bb128cfac751,,,False,,True,,,51,Green
5c2f36294162bb128cfac752,,,False,,True,,,52,Green
5c2f36294162bb128cfac753,,,False,,True,,,53,Green
5c2f36294162bb128cfac754,,,False,,True,,,54,Green
5c2f36294162bb128cfac755,,,False,,True,,,55,Green
5c2f36294162bb128cfac756,,,False,,True,,,56,Green
5c2f36294162bb128cfac757,,,False,,True,,,57,Green
5c2f36294162bb128cfac758,,,False,,True,,,58,Green
5c2f36294162bb128cfac759,,,False,,True,,,59,Green
5c2f36294162bb128cfac75a,,,False,,True,,,5a,Green
5c2f36294162bb128cfac75b,,,False,,True,,,5b,Green
5c2f36294162bb128cfac75c,,,False,,True,,,5c,Red
5c2f36294162bb128cfac75d,,,False,,True,,,5d,Green
5c2f36294162bb128cfac75e,,,False,,True,,,5e,Green
5c2f36294162bb128cfac75f,,,False,,True,,,5f,Green
5c2f36294162bb128cfac760,,,False,,True,,,60,Green
5c2f36294162bb128cfac761,,,False,,True,,,61,Green
5c2f36294162bb128cfac762,,,False,,True,,,62,Green
5c2f36294162bb128cfac763,,,False,,True,,,63,Green
5c2f36294162bb128cfac764,,,False,,True,,,64,Green
5c2f36294162bb128cfac765,,,False,,True,,,65,Green
5c2f36294162bb128cfac766,,,False,,True,,,66,Red
5c2f36294162bb128cfac767,,,False,,True,,,67,Green
5c2f36294162bb128cfac768,,,False,,True,,,68,Green
5c2f36294162bb128cfac769,,,False,,True,,,69,Green
5c2f36294162bb128cfac76a,,,False,,True,,,6a,Green
5c2f36294162bb128cfac76b,,,False,,True,,,6b,Green
5c2f36294162bb128cfac76c,,,False,,True,,,6c,Red
5c2f36294162bb128cfac76d,,,False,,True,,,6d,Green
5c2f36294162bb128cfac76e,,,False,,True,,,6e,Green
5c2f36294162bb128cfac76f,,,False,,True,,,6f,Green
5c2f36294162bb128cfac770,,,False,,True,,,70,Green
5c2f36294162bb128cfac771,,,False,,True,,,71,Green
5c2f36294162bb128cfac772,,,False,,True,,,72,Green
5c2f36294162bb128cfac773,,,False,,True,,,73,Green
5c2f36294162bb128cfac774,,,False,,True,,,74,Green
5c2f36294162bb128cfac775,,,False,,True,,,75,Green
5c2f36294162bb128cfac776,,,False,,True,,,76,Green
5c2f36294162bb128cfac777,,,False,,True,,,77,Green
5c2f36294162bb128cfac778,,,False,,True,,,78,Green
5c2f36294162bb128cfac779,,,False,,True,,,79,Green
5c2f36294162bb128cfac77a,,,False,,True,,,7a,Green
5c2f36294162bb128cfac77b,,,False,,True,,,7b,Green
5c2f36294162bb128cfac77c,,,False,,True,,,7c,Green
5c2f36294162bb128cfac77d,,,False,,True,,,7d,Green
5c2f36294162bb128cfac77e,,,False,,True,,,7e,Green
5c2f36294162bb128cfac77f,,,False,,True,,,7f,Green
5c2f36294162bb128cfac780,,,False,,True,,,80,Green
5c2f36294162bb128cfac781,,,False,,True,,,81,Green
5c2f36294162bb128cfac782,,,False,,True,,,82,Green
5c2f36294162bb128cfac783,,,False,,True,,,83,Green
5c2f36294162bb128cfac784,,,False,,True,,,84,Green
5c2f36294162bb128cfac785,,,False,,True,,,85,Green
5c2f36294162bb128cfac786,,,False,,True,,,86,Green
5c2f36294162bb128cfac787,,,False,,True,,,87,Green
5c2f36294162bb128cfac788,,,False,,True,,,88,Green
5c2f36294162bb128cfac789,,,False,,True,,,89,Green
5c2f36294162bb128cfac78a,,,False,,True,,,8a,Green
5c2f36294162bb128cfac78b,,,False,,True,,,8b,Green
5c2f36294162bb128cfac78c,,,False,,True,,,8c,Green
5c2f36294162bb128cfac78d,,,False,,True,,,8d,Green
5c2f36294162bb128cfac78e,,,False,,True,,,8e,Green
5c2f36294162bb128cfac78f,,,False,,True,,,8f,Green
5c2f36294162bb128cfac790,,,False,,True,,,90,Green
5c2f36294162bb128cfac791,,,False,,True,,,91,Red
5c2f36294162bb128cfac792,,,False,,True,,,92,Green
5c2f36294162bb128cfac793,,,False,,True,,,93,Green
5c2f36294162bb128cfac794,,,False,,True,,,94,Green
5c2f36294162bb128cfac795,,,False,,True,,,95,Green
5c2f36294162bb128cfac796,,,False,,True,,,96,Green
5c2f36294162bb128cfac797,,,False,,True,,,97,Green
5c2f36294162bb128cfac798,,,False,,True,,,98,Red
5c2f36294162bb128cfac799,,,False,,True,,,99,Green
5c2f36294162bb128cfac79a,,,False,,True,,,9a,Green
5c2f36294162bb128cfac79b,,,False,,True,,,9b,Red
5c2f36294162bb128cfac79c,,,False,,True,,,9c,Green
5c2f36294162bb128cfac79d,,,False,,True,,,9d,Green
5c2f36294162bb128cfac79e,,,False,,True,,,9e,Green
5c2f36294162bb128cfac79f,,,False,,True,,,9f,Green
5c2f36294162bb128cfac7a0,,,False,,True,,,a0,Green
5c2f36294162bb128cfac7a1,,,False,,True,,,a1,Green
5c2f36294162bb128cfac7a2,,,False,,True,,,a2,Green
5c2f36294162bb128cfac7a3,,,False,,True,,,a3,Green
5c2f36294162bb128cfac7a4,,,False,,True,,,a4,Green
5c2f36294162bb128cfac7a5,,,False,,True,,,a5,Green
5c2f36294162bb128cfac7a6,,,False,,True,,,a6,Green
5c2f36294162bb128cfac7a7,,,False,,True,,,a7,Green
5c2f36294162bb128cfac7a8,,,False,,True,,,a8,Green
5c2f36294162bb128cfac7a9,,,False,,True,,,a9,Green
5c2f36294162bb128cfac7aa,,,False,,True,,,aa,Green
5c2f36294162bb128cfac7ab,,,False,,True,,,ab,Green
5c2f36294162bb128cfac7ac,,,False,,True,,,ac,Green
5c2f36294162bb128cfac7ad,,,False,,True,,,ad,Green
5c2f36294162bb128cfac7ae,,,False,,True,,,ae,Green
5c2f36294162bb128cfac7af,,,False,,True,,,af,Green
5c2f36294162bb128cfac7b0,,,False,,True,,,b0,Green
5c2f36294162bb128cfac7b1,,,False,,True,,,b1,Green
5c2f36294162bb128cfac7b2,,,False,,True,,,b2,Green
5c2f36294162bb128cfac7b3,,,False,,True,,,b3,Green
5c2f36294162bb128cfac7b4,,,False,,True,,,b4,Green
5c2f36294162bb128cfac7b5,,,False,,True,,,b5,Green
5c2f36294162bb128cfac7b6,,,False,,True,,,b6,Red
5c2f36294162bb128cfac7b7,,,False,,True,,,b7,Green
5c2f36294162bb128cfac7b8,,,False,,True,,,b8,Green
5c2f36294162bb128cfac7b9,,,False,,True,,,b9,Green
5c2f36294162bb128cfac7ba,,,False,,True,,,ba,Green
5c2f36294162bb128cfac7bb,,,False,,True,,,bb,Green
5c2f36294162bb128cfac7bc,,,False,,True,,,bc,Green
5c2f36294162bb128cfac7bd,,,False,,True,,,bd,Green
5c2f36294162bb128cfac7be,,,False,,True,,,be,Green
5c2f36294162bb128cfac7bf,,,False,,True,,,bf,Green
5c2f36294162bb128cfac7c0,,,False,,True,,,c0,Green
5c2f36294162bb128cfac7c1,,,False,,True,,,c1,Green
5c2f36294162bb128cfac7c2,,,False,,True,,,c2,Green
5c2f36294162bb128cfac7c3,,,False,,True,,,c3,Green
5c2f36294162bb128cfac7c4,,,False,,True,,,c4,Green
5c2f36294162bb128cfac7c5,,,False,,True,,,c5,Green
5c2f36294162bb128cfac7c6,,,False,,True,,,c6,Green
5c2f36294162bb128cfac7c7,,,False,,True,,,c7,Green
5c2f36294162bb128cfac7c8,,,False,,True,,,c8,Green
